datetime,ADA/USD,SOL/USD
2025-01-01 00:00:00,0.84989,189.2
2025-01-01 00:05:00,0.85138,189.39
2025-01-01 00:10:00,0.85321,189.67
2025-01-01 00:15:00,0.85362,189.66
2025-01-01 00:20:00,0.85435,189.65
2025-01-01 00:25:00,0.85639,189.94
2025-01-01 00:30:00,0.85561,189.93
2025-01-01 00:35:00,0.85478,189.66
2025-01-01 00:40:00,0.85737,189.94
2025-01-01 00:45:00,0.8583,189.96
2025-01-01 00:50:00,0.85639,189.71
2025-01-01 00:55:00,0.85609,189.69
2025-01-01 01:00:00,0.85708,189.54
2025-01-01 01:05:00,0.85536,189.19
2025-01-01 01:10:00,0.85525,189.21
2025-01-01 01:15:00,0.8552,189.43
2025-01-01 01:20:00,0.85663,189.58
2025-01-01 01:25:00,0.85694,189.55
2025-01-01 01:30:00,0.85481,189.29
2025-01-01 01:35:00,0.85456,189.33
2025-01-01 01:40:00,0.85518,189.74
2025-01-01 01:45:00,0.85486,189.46
2025-01-01 01:50:00,0.85576,189.48
2025-01-01 01:55:00,0.85728,189.88
2025-01-01 02:00:00,0.85618,189.57
2025-01-01 02:05:00,0.85828,189.69
2025-01-01 02:10:00,0.85823,189.49
2025-01-01 02:15:00,0.85843,189.68
2025-01-01 02:20:00,0.85759,189.4
2025-01-01 02:25:00,0.85806,189.5
2025-01-01 02:30:00,0.85741,189.28
2025-01-01 02:35:00,0.85751,189.48
2025-01-01 02:40:00,0.85519,189.81
2025-01-01 02:45:00,0.85233,189.66
2025-01-01 02:50:00,0.8533,189.8
2025-01-01 02:55:00,0.85187,189.67
2025-01-01 03:00:00,0.85372,190.15
2025-01-01 03:05:00,0.85243,190.15
2025-01-01 03:10:00,0.85313,190.21
2025-01-01 03:15:00,0.85218,190.01
2025-01-01 03:20:00,0.85237,190.01
2025-01-01 03:25:00,0.84989,189.44
2025-01-01 03:30:00,0.84886,189.59
2025-01-01 03:35:00,0.84976,189.63
2025-01-01 03:40:00,0.84899,189.55
2025-01-01 03:45:00,0.84658,188.92
2025-01-01 03:50:00,0.84693,189.21
2025-01-01 03:55:00,0.84658,189.02
2025-01-01 04:00:00,0.84942,189.38
2025-01-01 04:05:00,0.84603,188.83
2025-01-01 04:10:00,0.84574,188.56
2025-01-01 04:15:00,0.84384,188.3
2025-01-01 04:20:00,0.84067,187.92
2025-01-01 04:25:00,0.84268,188.11
2025-01-01 04:30:00,0.84306,188.41
2025-01-01 04:35:00,0.83883,187.81
2025-01-01 04:40:00,0.8427,188.11
2025-01-01 04:45:00,0.84569,188.35
2025-01-01 04:50:00,0.84576,188.55
2025-01-01 04:55:00,0.84614,188.77
2025-01-01 05:00:00,0.84893,189.17
2025-01-01 05:05:00,0.84824,189.23
2025-01-01 05:10:00,0.84673,189.32
2025-01-01 05:15:00,0.84629,189.84
2025-01-01 05:20:00,0.84669,189.92
2025-01-01 05:25:00,0.84539,189.82
2025-01-01 05:30:00,0.84685,190.17
2025-01-01 05:35:00,0.84736,190.39
2025-01-01 05:40:00,0.84675,190.31
2025-01-01 05:45:00,0.8459,190.36
2025-01-01 05:50:00,0.84402,189.9
2025-01-01 05:55:00,0.8442,189.85
2025-01-01 06:00:00,0.84262,189.77
2025-01-01 06:05:00,0.84419,190.22
2025-01-01 06:10:00,0.84396,190.13
2025-01-01 06:15:00,0.84754,190.38
2025-01-01 06:20:00,0.85088,190.58
2025-01-01 06:25:00,0.84988,190.83
2025-01-01 06:30:00,0.84843,190.93
2025-01-01 06:35:00,0.84898,190.68
2025-01-01 06:40:00,0.85374,191.28
2025-01-01 06:45:00,0.85357,191.03
2025-01-01 06:50:00,0.85305,190.83
2025-01-01 06:55:00,0.8531,190.97
2025-01-01 07:00:00,0.85542,191.2
2025-01-01 07:05:00,0.85559,190.9
2025-01-01 07:10:00,0.85544,190.41
2025-01-01 07:15:00,0.85719,190.57
2025-01-01 07:20:00,0.86108,191.0
2025-01-01 07:25:00,0.86145,191.01
2025-01-01 07:30:00,0.86071,191.02
2025-01-01 07:35:00,0.86294,191.16
2025-01-01 07:40:00,0.86379,190.82
2025-01-01 07:45:00,0.86194,190.19
2025-01-01 07:50:00,0.86498,190.44
2025-01-01 07:55:00,0.86559,190.55
2025-01-01 08:00:00,0.869,190.84
2025-01-01 08:05:00,0.86818,189.97
2025-01-01 08:10:00,0.86693,189.85
2025-01-01 08:15:00,0.86753,189.43
2025-01-01 08:20:00,0.86192,189.31
2025-01-01 08:25:00,0.86437,189.3
2025-01-01 08:30:00,0.86616,189.55
2025-01-01 08:35:00,0.86467,189.53
2025-01-01 08:40:00,0.86327,189.58
2025-01-01 08:45:00,0.86503,189.9
2025-01-01 08:50:00,0.86347,189.68
2025-01-01 08:55:00,0.86502,189.84
2025-01-01 09:00:00,0.86912,190.56
2025-01-01 09:05:00,0.86746,190.51
2025-01-01 09:10:00,0.86735,190.55
2025-01-01 09:15:00,0.86633,190.18
2025-01-01 09:20:00,0.86536,190.03
2025-01-01 09:25:00,0.86332,189.56
2025-01-01 09:30:00,0.85952,189.0
2025-01-01 09:35:00,0.86336,189.64
2025-01-01 09:40:00,0.86185,189.75
2025-01-01 09:45:00,0.8643,190.24
2025-01-01 09:50:00,0.86459,190.15
2025-01-01 09:55:00,0.86462,190.47
2025-01-01 10:00:00,0.86484,190.48
2025-01-01 10:05:00,0.86457,190.41
2025-01-01 10:10:00,0.86281,189.79
2025-01-01 10:15:00,0.86499,190.16
2025-01-01 10:20:00,0.86654,190.07
2025-01-01 10:25:00,0.86604,190.12
2025-01-01 10:30:00,0.86545,190.25
2025-01-01 10:35:00,0.86662,190.47
2025-01-01 10:40:00,0.87005,191.1
2025-01-01 10:45:00,0.87369,191.48
2025-01-01 10:50:00,0.87386,191.27
2025-01-01 10:55:00,0.87701,191.46
2025-01-01 11:00:00,0.8798,191.0
2025-01-01 11:05:00,0.88771,191.28
2025-01-01 11:10:00,0.88975,190.77
2025-01-01 11:15:00,0.88882,190.41
2025-01-01 11:20:00,0.89105,190.62
2025-01-01 11:25:00,0.89123,190.66
2025-01-01 11:30:00,0.88969,190.6
2025-01-01 11:35:00,0.88459,190.78
2025-01-01 11:40:00,0.88015,190.14
2025-01-01 11:45:00,0.88428,190.39
2025-01-01 11:50:00,0.88585,189.97
2025-01-01 11:55:00,0.88931,190.12
2025-01-01 12:00:00,0.88274,189.57
2025-01-01 12:05:00,0.8809,189.49
2025-01-01 12:10:00,0.88092,189.24
2025-01-01 12:15:00,0.8773,188.92
2025-01-01 12:20:00,0.88145,189.29
2025-01-01 12:25:00,0.88185,189.4
2025-01-01 12:30:00,0.88395,189.44
2025-01-01 12:35:00,0.88607,189.61
2025-01-01 12:40:00,0.88677,189.64
2025-01-01 12:45:00,0.88607,189.22
2025-01-01 12:50:00,0.88896,189.85
2025-01-01 12:55:00,0.88881,190.15
2025-01-01 13:00:00,0.88569,189.87
2025-01-01 13:05:00,0.88494,189.63
2025-01-01 13:10:00,0.88515,189.92
2025-01-01 13:15:00,0.8894,190.08
2025-01-01 13:20:00,0.89155,190.22
2025-01-01 13:25:00,0.89271,190.3
2025-01-01 13:30:00,0.9012,191.26
2025-01-01 13:35:00,0.90386,191.43
2025-01-01 13:40:00,0.90589,191.4
2025-01-01 13:45:00,0.91248,191.4
2025-01-01 13:50:00,0.92116,191.23
2025-01-01 13:55:00,0.92172,191.21
2025-01-01 14:00:00,0.93176,191.56
2025-01-01 14:05:00,0.92884,191.52
2025-01-01 14:10:00,0.92667,192.01
2025-01-01 14:15:00,0.92445,192.01
2025-01-01 14:20:00,0.91918,191.8
2025-01-01 14:25:00,0.91394,191.91
2025-01-01 14:30:00,0.91208,191.34
2025-01-01 14:35:00,0.91265,191.85
2025-01-01 14:40:00,0.9168,192.11
2025-01-01 14:45:00,0.91831,193.23
2025-01-01 14:50:00,0.91902,192.81
2025-01-01 14:55:00,0.91747,192.7
2025-01-01 15:00:00,0.92213,193.54
2025-01-01 15:05:00,0.92069,193.26
2025-01-01 15:10:00,0.92374,193.32
2025-01-01 15:15:00,0.92053,193.01
2025-01-01 15:20:00,0.92368,193.04
2025-01-01 15:25:00,0.92934,193.4
2025-01-01 15:30:00,0.92402,193.26
2025-01-01 15:35:00,0.92574,193.36
2025-01-01 15:40:00,0.92297,193.81
2025-01-01 15:45:00,0.92545,194.09
2025-01-01 15:50:00,0.92359,194.1
2025-01-01 15:55:00,0.92054,193.92
2025-01-01 16:00:00,0.92156,194.15
2025-01-01 16:05:00,0.91543,193.56
2025-01-01 16:10:00,0.9205,193.74
2025-01-01 16:15:00,0.91892,194.15
2025-01-01 16:20:00,0.9221,194.74
2025-01-01 16:25:00,0.921,194.64
2025-01-01 16:30:00,0.91968,194.15
2025-01-01 16:35:00,0.91897,193.83
2025-01-01 16:40:00,0.91704,193.89
2025-01-01 16:45:00,0.91828,193.8
2025-01-01 16:50:00,0.91881,193.9
2025-01-01 16:55:00,0.9189,194.24
2025-01-01 17:00:00,0.9182,193.86
2025-01-01 17:05:00,0.91395,193.33
2025-01-01 17:10:00,0.91676,193.54
2025-01-01 17:15:00,0.91342,193.65
2025-01-01 17:20:00,0.91394,193.81
2025-01-01 17:25:00,0.91507,193.7
2025-01-01 17:30:00,0.9178,194.06
2025-01-01 17:35:00,0.91703,194.11
2025-01-01 17:40:00,0.92093,194.39
2025-01-01 17:45:00,0.92077,194.28
2025-01-01 17:50:00,0.92432,194.07
2025-01-01 17:55:00,0.92123,194.03
2025-01-01 18:00:00,0.92142,194.35
2025-01-01 18:05:00,0.92132,194.42
2025-01-01 18:10:00,0.919,194.18
2025-01-01 18:15:00,0.91577,193.69
2025-01-01 18:20:00,0.91607,193.75
2025-01-01 18:25:00,0.91659,193.81
2025-01-01 18:30:00,0.91662,193.8
2025-01-01 18:35:00,0.91561,193.66
2025-01-01 18:40:00,0.91556,193.77
2025-01-01 18:45:00,0.91553,193.56
2025-01-01 18:50:00,0.91865,193.76
2025-01-01 18:55:00,0.92227,193.84
2025-01-01 19:00:00,0.9274,193.58
2025-01-01 19:05:00,0.93241,193.58
2025-01-01 19:10:00,0.93399,193.56
2025-01-01 19:15:00,0.94082,193.25
2025-01-01 19:20:00,0.94715,194.67
2025-01-01 19:25:00,0.94807,194.78
2025-01-01 19:30:00,0.94815,195.37
2025-01-01 19:35:00,0.95408,195.96
2025-01-01 19:40:00,0.95206,195.89
2025-01-01 19:45:00,0.94662,196.44
2025-01-01 19:50:00,0.9465,196.32
2025-01-01 19:55:00,0.94562,195.82
2025-01-01 20:00:00,0.94678,197.0
2025-01-01 20:05:00,0.94678,197.49
2025-01-01 20:10:00,0.94824,197.42
2025-01-01 20:15:00,0.9511,197.35
2025-01-01 20:20:00,0.95089,196.89
2025-01-01 20:25:00,0.95178,196.63
2025-01-01 20:30:00,0.94771,195.96
2025-01-01 20:35:00,0.95243,196.62
2025-01-01 20:40:00,0.95504,197.17
2025-01-01 20:45:00,0.95088,197.03
2025-01-01 20:50:00,0.94385,196.85
2025-01-01 20:55:00,0.94651,197.33
2025-01-01 21:00:00,0.94345,197.2
2025-01-01 21:05:00,0.94401,197.77
2025-01-01 21:10:00,0.94223,197.74
2025-01-01 21:15:00,0.94201,197.48
2025-01-01 21:20:00,0.94501,197.99
2025-01-01 21:25:00,0.94288,198.3
2025-01-01 21:30:00,0.9413,197.92
2025-01-01 21:35:00,0.94085,198.28
2025-01-01 21:40:00,0.9404,198.37
2025-01-01 21:45:00,0.94076,198.33
2025-01-01 21:50:00,0.94096,198.55
2025-01-01 21:55:00,0.94204,199.0
2025-01-01 22:00:00,0.94123,198.66
2025-01-01 22:05:00,0.94028,198.17
2025-01-01 22:10:00,0.9401,198.04
2025-01-01 22:15:00,0.94016,197.86
2025-01-01 22:20:00,0.94308,198.0
2025-01-01 22:25:00,0.9429,198.28
2025-01-01 22:30:00,0.94095,197.95
2025-01-01 22:35:00,0.94092,197.5
2025-01-01 22:40:00,0.94193,197.54
2025-01-01 22:45:00,0.94293,197.97
2025-01-01 22:50:00,0.94223,198.2
2025-01-01 22:55:00,0.94196,198.16
2025-01-01 23:00:00,0.94016,198.41
2025-01-01 23:05:00,0.94007,198.8
2025-01-01 23:10:00,0.94028,199.5
2025-01-01 23:15:00,0.93851,199.16
2025-01-01 23:20:00,0.93715,199.36
2025-01-01 23:25:00,0.936,199.74
2025-01-01 23:30:00,0.93814,201.5
2025-01-01 23:35:00,0.94302,202.9
2025-01-01 23:40:00,0.9448,203.81
2025-01-01 23:45:00,0.94813,204.06
2025-01-01 23:50:00,0.94837,204.17
2025-01-01 23:55:00,0.9442,204.09
2025-01-02 00:00:00,0.93956,203.49
2025-01-02 00:05:00,0.9399,203.25
2025-01-02 00:10:00,0.94021,203.36
2025-01-02 00:15:00,0.93805,204.05
2025-01-02 00:20:00,0.93872,204.05
2025-01-02 00:25:00,0.93721,204.59
2025-01-02 00:30:00,0.9383,204.9
2025-01-02 00:35:00,0.93847,204.66
2025-01-02 00:40:00,0.93848,204.61
2025-01-02 00:45:00,0.93796,204.39
2025-01-02 00:50:00,0.93369,204.3
2025-01-02 00:55:00,0.93252,204.24
2025-01-02 01:00:00,0.9337,204.1
2025-01-02 01:05:00,0.92983,204.5
2025-01-02 01:10:00,0.92974,204.29
2025-01-02 01:15:00,0.92783,203.85
2025-01-02 01:20:00,0.92835,204.03
2025-01-02 01:25:00,0.92559,204.14
2025-01-02 01:30:00,0.92764,204.46
2025-01-02 01:35:00,0.92782,205.06
2025-01-02 01:40:00,0.92804,204.84
2025-01-02 01:45:00,0.92616,204.85
2025-01-02 01:50:00,0.92555,204.88
2025-01-02 01:55:00,0.92718,205.02
2025-01-02 02:00:00,0.9279,205.07
2025-01-02 02:05:00,0.92917,205.11
2025-01-02 02:10:00,0.93028,205.65
2025-01-02 02:15:00,0.93121,205.3
2025-01-02 02:20:00,0.9321,205.59
2025-01-02 02:25:00,0.93059,206.29
2025-01-02 02:30:00,0.93151,206.24
2025-01-02 02:35:00,0.9316,206.22
2025-01-02 02:40:00,0.933,205.89
2025-01-02 02:45:00,0.93338,205.62
2025-01-02 02:50:00,0.9333,205.73
2025-01-02 02:55:00,0.93364,205.61
2025-01-02 03:00:00,0.93315,205.79
2025-01-02 03:05:00,0.93283,205.88
2025-01-02 03:10:00,0.93454,206.2
2025-01-02 03:15:00,0.9316,205.73
2025-01-02 03:20:00,0.92926,205.55
2025-01-02 03:25:00,0.93163,205.76
2025-01-02 03:30:00,0.9306,206.19
2025-01-02 03:35:00,0.93001,206.25
2025-01-02 03:40:00,0.93183,206.73
2025-01-02 03:45:00,0.93222,206.31
2025-01-02 03:50:00,0.935,206.72
2025-01-02 03:55:00,0.936,206.52
2025-01-02 04:00:00,0.93667,206.33
2025-01-02 04:05:00,0.93568,206.44
2025-01-02 04:10:00,0.93796,206.36
2025-01-02 04:15:00,0.93894,206.66
2025-01-02 04:20:00,0.9409,207.02
2025-01-02 04:25:00,0.94418,207.53
2025-01-02 04:30:00,0.94552,206.94
2025-01-02 04:35:00,0.9458,206.8
2025-01-02 04:40:00,0.94693,206.86
2025-01-02 04:45:00,0.94478,206.78
2025-01-02 04:50:00,0.94847,206.76
2025-01-02 04:55:00,0.94881,207.13
2025-01-02 05:00:00,0.95178,206.91
2025-01-02 05:05:00,0.94907,207.04
2025-01-02 05:10:00,0.94949,206.86
2025-01-02 05:15:00,0.94924,206.91
2025-01-02 05:20:00,0.95133,206.95
2025-01-02 05:25:00,0.95194,207.19
2025-01-02 05:30:00,0.96827,207.22
2025-01-02 05:35:00,0.96518,206.95
2025-01-02 05:40:00,0.96169,206.61
2025-01-02 05:45:00,0.96661,206.76
2025-01-02 05:50:00,0.97132,206.72
2025-01-02 05:55:00,0.96653,206.76
2025-01-02 06:00:00,0.96139,207.04
2025-01-02 06:05:00,0.96519,206.91
2025-01-02 06:10:00,0.96014,206.94
2025-01-02 06:15:00,0.95793,206.8
2025-01-02 06:20:00,0.9588,206.88
2025-01-02 06:25:00,0.9616,207.67
2025-01-02 06:30:00,0.96524,207.99
2025-01-02 06:35:00,0.96523,208.23
2025-01-02 06:40:00,0.96762,208.4
2025-01-02 06:45:00,0.96956,208.54
2025-01-02 06:50:00,0.9676,208.32
2025-01-02 06:55:00,0.9709,208.32
2025-01-02 07:00:00,0.97812,208.53
2025-01-02 07:05:00,0.97711,208.81
2025-01-02 07:10:00,0.97925,209.02
2025-01-02 07:15:00,0.98086,208.86
2025-01-02 07:20:00,0.97505,208.63
2025-01-02 07:25:00,0.97492,207.9
2025-01-02 07:30:00,0.97025,208.38
2025-01-02 07:35:00,0.96967,208.16
2025-01-02 07:40:00,0.97102,208.22
2025-01-02 07:45:00,0.97725,208.04
2025-01-02 07:50:00,0.97475,207.99
2025-01-02 07:55:00,0.97318,208.12
2025-01-02 08:00:00,0.97176,208.0
2025-01-02 08:05:00,0.97205,208.0
2025-01-02 08:10:00,0.96705,207.81
2025-01-02 08:15:00,0.96513,207.99
2025-01-02 08:20:00,0.96456,207.88
2025-01-02 08:25:00,0.96681,208.06
2025-01-02 08:30:00,0.96527,208.09
2025-01-02 08:35:00,0.96639,208.13
2025-01-02 08:40:00,0.96481,208.17
2025-01-02 08:45:00,0.96527,207.9
2025-01-02 08:50:00,0.96227,207.49
2025-01-02 08:55:00,0.9636,207.95
2025-01-02 09:00:00,0.95539,206.7
2025-01-02 09:05:00,0.95989,207.74
2025-01-02 09:10:00,0.95836,207.71
2025-01-02 09:15:00,0.95711,207.24
2025-01-02 09:20:00,0.95879,207.69
2025-01-02 09:25:00,0.96264,208.5
2025-01-02 09:30:00,0.9629,208.44
2025-01-02 09:35:00,0.9578,207.04
2025-01-02 09:40:00,0.96404,208.13
2025-01-02 09:45:00,0.96508,208.97
2025-01-02 09:50:00,0.96381,208.24
2025-01-02 09:55:00,0.96491,208.02
2025-01-02 10:00:00,0.96093,207.55
2025-01-02 10:05:00,0.95942,207.86
2025-01-02 10:10:00,0.96037,207.58
2025-01-02 10:15:00,0.95578,207.01
2025-01-02 10:20:00,0.95058,206.01
2025-01-02 10:25:00,0.95359,206.48
2025-01-02 10:30:00,0.9514,205.53
2025-01-02 10:35:00,0.95151,205.92
2025-01-02 10:40:00,0.952,205.82
2025-01-02 10:45:00,0.95894,206.57
2025-01-02 10:50:00,0.95695,206.54
2025-01-02 10:55:00,0.95482,206.54
2025-01-02 11:00:00,0.95209,205.99
2025-01-02 11:05:00,0.95431,206.75
2025-01-02 11:10:00,0.9555,207.0
2025-01-02 11:15:00,0.95932,206.46
2025-01-02 11:20:00,0.95985,207.43
2025-01-02 11:25:00,0.96344,208.09
2025-01-02 11:30:00,0.96157,208.18
2025-01-02 11:35:00,0.96188,208.43
2025-01-02 11:40:00,0.9639,208.62
2025-01-02 11:45:00,0.96434,208.8
2025-01-02 11:50:00,0.96178,207.77
2025-01-02 11:55:00,0.96127,207.27
2025-01-02 12:00:00,0.96065,207.62
2025-01-02 12:05:00,0.96222,207.24
2025-01-02 12:10:00,0.96361,207.82
2025-01-02 12:15:00,0.96236,207.48
2025-01-02 12:20:00,0.96009,207.42
2025-01-02 12:25:00,0.95941,207.23
2025-01-02 12:30:00,0.9552,206.69
2025-01-02 12:35:00,0.95099,205.86
2025-01-02 12:40:00,0.9495,205.73
2025-01-02 12:45:00,0.9459,204.71
2025-01-02 12:50:00,0.94939,205.41
2025-01-02 12:55:00,0.95282,205.86
2025-01-02 13:00:00,0.95188,204.95
2025-01-02 13:05:00,0.95548,205.83
2025-01-02 13:10:00,0.95434,205.28
2025-01-02 13:15:00,0.95568,205.6
2025-01-02 13:20:00,0.95817,205.61
2025-01-02 13:25:00,0.9576,205.66
2025-01-02 13:30:00,0.95565,205.45
2025-01-02 13:35:00,0.9572,206.1
2025-01-02 13:40:00,0.95788,206.28
2025-01-02 13:45:00,0.9573,206.25
2025-01-02 13:50:00,0.95776,205.95
2025-01-02 13:55:00,0.96143,206.27
2025-01-02 14:00:00,0.96158,206.4
2025-01-02 14:05:00,0.96087,206.85
2025-01-02 14:10:00,0.96044,206.91
2025-01-02 14:15:00,0.96095,207.23
2025-01-02 14:20:00,0.96149,207.56
2025-01-02 14:25:00,0.96065,207.55
2025-01-02 14:30:00,0.95642,206.85
2025-01-02 14:35:00,0.95672,206.87
2025-01-02 14:40:00,0.95752,207.13
2025-01-02 14:45:00,0.9569,206.82
2025-01-02 14:50:00,0.96057,206.82
2025-01-02 14:55:00,0.95702,206.49
2025-01-02 15:00:00,0.96167,207.1
2025-01-02 15:05:00,0.96107,206.95
2025-01-02 15:10:00,0.96303,207.1
2025-01-02 15:15:00,0.96421,207.54
2025-01-02 15:20:00,0.96394,207.69
2025-01-02 15:25:00,0.96167,207.58
2025-01-02 15:30:00,0.95909,207.67
2025-01-02 15:35:00,0.95542,207.09
2025-01-02 15:40:00,0.95578,207.31
2025-01-02 15:45:00,0.95958,207.44
2025-01-02 15:50:00,0.96015,207.01
2025-01-02 15:55:00,0.96017,206.61
2025-01-02 16:00:00,0.96136,206.52
2025-01-02 16:05:00,0.95957,206.29
2025-01-02 16:10:00,0.95785,206.34
2025-01-02 16:15:00,0.95951,206.68
2025-01-02 16:20:00,0.96125,206.04
2025-01-02 16:25:00,0.9639,206.34
2025-01-02 16:30:00,0.96003,205.78
2025-01-02 16:35:00,0.96321,205.87
2025-01-02 16:40:00,0.96367,205.38
2025-01-02 16:45:00,0.96477,205.81
2025-01-02 16:50:00,0.96534,206.09
2025-01-02 16:55:00,0.96603,206.34
2025-01-02 17:00:00,0.96379,205.99
2025-01-02 17:05:00,0.96447,206.41
2025-01-02 17:10:00,0.96231,205.69
2025-01-02 17:15:00,0.96464,205.71
2025-01-02 17:20:00,0.95932,205.28
2025-01-02 17:25:00,0.96243,205.78
2025-01-02 17:30:00,0.96646,206.21
2025-01-02 17:35:00,0.96453,206.25
2025-01-02 17:40:00,0.96403,206.21
2025-01-02 17:45:00,0.96478,206.31
2025-01-02 17:50:00,0.96444,206.34
2025-01-02 17:55:00,0.96215,206.39
2025-01-02 18:00:00,0.9626,206.97
2025-01-02 18:05:00,0.95936,206.45
2025-01-02 18:10:00,0.95932,206.61
2025-01-02 18:15:00,0.9621,207.02
2025-01-02 18:20:00,0.96187,207.27
2025-01-02 18:25:00,0.96232,207.7
2025-01-02 18:30:00,0.96384,207.97
2025-01-02 18:35:00,0.9646,208.06
2025-01-02 18:40:00,0.96458,207.94
2025-01-02 18:45:00,0.96295,207.89
2025-01-02 18:50:00,0.96205,207.67
2025-01-02 18:55:00,0.96129,208.09
2025-01-02 19:00:00,0.9641,207.98
2025-01-02 19:05:00,0.96721,207.96
2025-01-02 19:10:00,0.96761,207.86
2025-01-02 19:15:00,0.96519,207.44
2025-01-02 19:20:00,0.96666,207.44
2025-01-02 19:25:00,0.9681,207.63
2025-01-02 19:30:00,0.96608,207.01
2025-01-02 19:35:00,0.96888,207.05
2025-01-02 19:40:00,0.96735,207.01
2025-01-02 19:45:00,0.96561,207.03
2025-01-02 19:50:00,0.96402,207.2
2025-01-02 19:55:00,0.96293,206.94
2025-01-02 20:00:00,0.96444,206.41
2025-01-02 20:05:00,0.96346,206.02
2025-01-02 20:10:00,0.95834,205.78
2025-01-02 20:15:00,0.96097,205.9
2025-01-02 20:20:00,0.96854,206.29
2025-01-02 20:25:00,0.96845,206.39
2025-01-02 20:30:00,0.96909,206.06
2025-01-02 20:35:00,0.96979,205.77
2025-01-02 20:40:00,0.97218,205.82
2025-01-02 20:45:00,0.97275,205.93
2025-01-02 20:50:00,0.97596,206.47
2025-01-02 20:55:00,0.97459,206.64
2025-01-02 21:00:00,0.97644,206.4
2025-01-02 21:05:00,0.97971,206.71
2025-01-02 21:10:00,0.98041,207.15
2025-01-02 21:15:00,0.98417,207.53
2025-01-02 21:20:00,0.99094,207.57
2025-01-02 21:25:00,0.99545,207.89
2025-01-02 21:30:00,0.98719,207.45
2025-01-02 21:35:00,0.98878,207.72
2025-01-02 21:40:00,0.98883,207.24
2025-01-02 21:45:00,0.99569,207.32
2025-01-02 21:50:00,0.99116,207.02
2025-01-02 21:55:00,0.98785,206.69
2025-01-02 22:00:00,0.98677,207.04
2025-01-02 22:05:00,0.9904,206.96
2025-01-02 22:10:00,0.99359,206.61
2025-01-02 22:15:00,0.9913,206.3
2025-01-02 22:20:00,0.99336,206.11
2025-01-02 22:25:00,0.99464,206.14
2025-01-02 22:30:00,0.99872,206.5
2025-01-02 22:35:00,0.99917,206.61
2025-01-02 22:40:00,0.999,206.81
2025-01-02 22:45:00,0.99748,207.22
2025-01-02 22:50:00,1.01453,207.74
2025-01-02 22:55:00,1.02674,207.84
2025-01-02 23:00:00,1.01474,207.45
2025-01-02 23:05:00,1.01682,207.46
2025-01-02 23:10:00,1.01839,207.51
2025-01-02 23:15:00,1.01608,207.23
2025-01-02 23:20:00,1.01145,207.23
2025-01-02 23:25:00,1.01353,207.23
2025-01-02 23:30:00,1.01859,207.23
2025-01-02 23:35:00,1.01686,207.02
2025-01-02 23:40:00,1.01595,207.39
2025-01-02 23:45:00,1.01783,207.83
2025-01-02 23:50:00,1.01306,207.53
2025-01-02 23:55:00,1.01485,207.55
2025-01-03 00:00:00,1.01344,207.06
2025-01-03 00:05:00,1.01757,207.47
2025-01-03 00:10:00,1.01832,208.35
2025-01-03 00:15:00,1.0134,208.49
2025-01-03 00:20:00,1.00663,208.15
2025-01-03 00:25:00,1.0115,208.31
2025-01-03 00:30:00,1.00688,208.42
2025-01-03 00:35:00,1.00963,208.55
2025-01-03 00:40:00,1.01517,208.62
2025-01-03 00:45:00,1.01759,208.63
2025-01-03 00:50:00,1.02111,208.86
2025-01-03 00:55:00,1.02122,208.69
2025-01-03 01:00:00,1.02564,208.84
2025-01-03 01:05:00,1.02956,209.19
2025-01-03 01:10:00,1.03417,209.2
2025-01-03 01:15:00,1.03466,209.63
2025-01-03 01:20:00,1.03333,208.57
2025-01-03 01:25:00,1.03085,209.37
2025-01-03 01:30:00,1.03334,209.17
2025-01-03 01:35:00,1.03267,209.71
2025-01-03 01:40:00,1.03295,209.25
2025-01-03 01:45:00,1.03347,208.31
2025-01-03 01:50:00,1.04004,208.39
2025-01-03 01:55:00,1.03971,207.52
2025-01-03 02:00:00,1.02559,207.65
2025-01-03 02:05:00,1.03047,207.25
2025-01-03 02:10:00,1.03145,207.42
2025-01-03 02:15:00,1.03902,207.65
2025-01-03 02:20:00,1.03642,207.79
2025-01-03 02:25:00,1.03802,207.22
2025-01-03 02:30:00,1.04327,207.58
2025-01-03 02:35:00,1.03206,207.09
2025-01-03 02:40:00,1.03075,207.99
2025-01-03 02:45:00,1.02974,208.31
2025-01-03 02:50:00,1.03442,207.87
2025-01-03 02:55:00,1.03528,207.79
2025-01-03 03:00:00,1.04563,207.81
2025-01-03 03:05:00,1.04204,208.3
2025-01-03 03:10:00,1.048,208.78
2025-01-03 03:15:00,1.04786,209.11
2025-01-03 03:20:00,1.0542,209.6
2025-01-03 03:25:00,1.056,209.36
2025-01-03 03:30:00,1.04755,208.77
2025-01-03 03:35:00,1.05348,209.47
2025-01-03 03:40:00,1.04996,209.6
2025-01-03 03:45:00,1.0436,209.53
2025-01-03 03:50:00,1.0448,209.39
2025-01-03 03:55:00,1.0409,209.16
2025-01-03 04:00:00,1.04549,209.37
2025-01-03 04:05:00,1.04774,209.5
2025-01-03 04:10:00,1.0515,211.69
2025-01-03 04:15:00,1.05043,212.06
2025-01-03 04:20:00,1.0544,212.34
2025-01-03 04:25:00,1.05965,211.51
2025-01-03 04:30:00,1.05654,211.06
2025-01-03 04:35:00,1.05127,210.98
2025-01-03 04:40:00,1.05176,210.84
2025-01-03 04:45:00,1.05717,210.89
2025-01-03 04:50:00,1.0523,211.09
2025-01-03 04:55:00,1.05343,211.0
